;meta[language=cleartext]
; id      |key(hex)|key(str)| text
    320960|00000000||ﻟﻦ أدﻋﮭﻢ ﯾﺄﺧﺬوﻧﻚ.
    320972|00000000||ﻟﻦ أدﻋﮭﻢ ﯾﺄﺧﺬوﻧﻚ، ھﻞ ﺗﻌﻠﻤﯿﻦ ذﻟﻚ؟
    320974|00000000||أﻋﻠﻢ.
    561082|00000000||ﯾﺠﺐ أن ﺗﺒﺘﻌﺪي ﻋﻦ اﻟﻤﺘﺎﻋﺐ واﻟﻤﺨﺎطﺮ.
    320982|00000000||ﻻ ﺗﻌﺎﻣﻠﻨﻲ ﻛﻄﻔﻠﺔ.
    320984|00000000||ﻟﻢ أﻋﺎﻣﻠﻚ ﻛﻄﻔﻠﺔ ﺣﺘﻰ ﻋﻨﺪﻣﺎ ﻛﻨﺖِ طﻔﻠﺔ ﺑﺎﻟﻔﻌﻞ.
    320986|00000000||ﺗﻌﺠﺒﻨﻲ اﺑﺘﺴﺎﻣﺘﻚ.
    320988|00000000||ﺗﻌﺎلَ ھﻨﺎ.
    320990|00000000||ﺳﯿﻜﻮن ﻛﻞ ﺷﻲء ﻋﻠﻰ ﻣﺎ ﯾﺮام.
    320964|00000000||إﻧﮭﻢ ﯾﻼﺣﻘﻮﻧﻚ. ﻓﻤﮭﻤﺎ ﺣﺪث، ﻻ ﯾﻤﻜﻦ أن ﺗﻌﺮﺿﻲ ﻧﻔﺴﻚ ﻟﻠﺨﻄﺮ.
    320966|00000000||ھﻞ ﺗﺮﯾﺪﻧﻲ أن أﺟﻠﺲ وأﻧﺘﻈﺮ ﻓﻲ ﻣﻜﺎﻧﻲ، ﺑﯿﻨﻤﺎ ﯾﺨﺎطﺮ اﻵﺧﺮون ﺑﺤﯿﺎﺗﮭﻢ ﻣﻦ أﺟﻠﻲ؟
    320968|00000000||أﻧﺼﺘﻲ إﻟﻰّ ھﺬه اﻟﻤﺮة - ﻻ ﺗﺘﻮﻟﻲ ﻣﺴﺆوﻟﯿﺔ ھﺬه اﻷﻣﻮر ﺑﻨﻔﺴﻚ.
    320958|00000000||ﺗﺬﻛﺮي، ﻻ ﯾﻤﻜﻦ أن ﺗﻌﺮﺿﻲ ﻧﻔﺴﻚ ﻟﻠﺨﻄﺮ.
    311661|00000000||أﻟﺪﯾﻚِ دﻗﯿﻘﺔ؟
    320956|00000000||واو. ﻻ ﺑﺪ أن اﻷﻣﺮ ﺟﺎد.
    520472|00000000||ﺳﺘﺒﺪأ اﻟﻤﻌﺮﻛﺔ ﻗﺮﯾﺒًﺎ.
    548190|00000000||ھﺎ ھﺎ ھﺎ!
    586567|00000000||ﻟﻘﺪ ﻛﻨﺖ ﻋﻠﻰ ﺣﻖ، ﻓﮭﺬا ﯾﻔﻠﺢ ﻓﻌﻼً.
    586570|00000000||ﺷﻜﺮًا.
    586572|00000000||أﺳﻌﺪ ﺑﺨﺪﻣﺘﻚ.
    586574|00000000||إذًا ﻣﺎذا ﺳﻨﻔﻌﻞ اﻵن؟
    586576|00000000||أﻋﺘﻘﺪ أﻧﻲ ﺳﺄذھﺐ ﻷرى أﯾﻦ ﺣﻜﯿﻤﻨﺎ اﻟﻌﺰﯾﺰ...
    548186|00000000||ھﺎ ھﺎ! ﻟﻘﺪ ھﺰم (ﺟﯿﺮاﻟﺖ) ﻣﻦ (رﯾﭭﯿﺎ)! أﻧﺖ ﺑﺤﺎﺟﺔ إﻟﻰ اﻟﻌﻤﻞ ﻋﻠﻰ ھﺬه اﻟﺤﯿﻞ.
    549111|00000000||ھﻞ أﻧﺖ واﺛﻘﺔ ﻣﻦ أﻧﻨﻲ ﻟﻢ أﻣﻜﻨﻚ ﻣﻦ اﻟﻔﻮز؟
    549151|00000000||ھﻞ أﻧﺖ واﺛﻖ ﻣﻦ أﻧﻚ ﻻ ﺗﻌﺎﻧﻲ ﻣﻦ ﺗﺒﻌﺎت اﻟﮭﺰﯾﻤﺔ ﻣﻦ ﻗﺒﻞ ﻣﺎﯾﺴﺘﺮُو ﺣﻘﯿﻘﻲ؟
    547898|07606bf7||أﻣﯿﻦ ﺧﺰاﻧﺔ
   1076927|00000000||ﻣﻮاﺟﮭﺔ (واﯾﻠﺪ ھﺎﻧﺖ)... ﺷﻲء أﻛﺜﺮ ﺣﺪة ﻗﻠﯿﻼً ﻣﻦ ﻣﻮاﺟﮭﺔ ﺣﺮب ﻋﺼﺎﺑﺎت.
    546798|00000000||ﺳﺄﺗﺪﺑﺮ ذﻟﻚ. ﻻ ﺗﻘﻠﻖ.
   1076925|00000000||(ﻓﯿﺲ)... ﻻ ﺗﻜﻦ ﻣﺠﻨﻮﻧًﺎ.
    572659|00000000||ﺳﻮء ﺗﻘﺪﯾﺮ اﻷﻣﻮر ھﻮ اﻟﻠﺬي ﺟﻠﺐ  ﻗﺎﺗﻞ اﻟﻤﻠﻮك إﻟﻰ ھﻨﺎ.
    301032|5a979acb||ﻣﺤﺎرب (اﻟﻮاﯾﻠﺪ ھﺎﻧﺖ)
    307008|103d66e3||أرﻧﺐ ﺑﺮيّ
    550116|00000000||ﻻ ﯾﮭﻤﻨﻲ!
    550129|00000000||ﻓﻲ اﻟﺤﻘﯿﻘﺔ، ﻻ أﻋﻠﻢ وﻻ ﯾﮭﻤﻨﻲ ﺣﻘًﺎ.
    550131|00000000||ﺑﻌﺪ ھﺬا اﻟﺘﺪرﯾﺐ ﻣﻊ (إﭬﺎﻻك)، ﻛﻨﺎ ﺳﻨﺬھﺐ إﻟﻰ (ﻧﻮﭬﯿﺠﺮاد)، أﺗﺬﻛﺮﯾﻦ ذﻟﻚ؟
    550133|00000000||ھﻨﺎك ﺗﻐﯿﯿﺮ ﻓﻲ اﻟﺨﻄﻂ. ﺳﯿﻜﻮن (إﻣﻠﯿﺮﯾﺚ) ﻓﻲ (ﺳﺒﺖ اﻟﺴﺎﺣﺮات)، وﺳﻨﻨﺎل ﻣﻨﮫ ھﻨﺎك.
    550139|00000000||ﻣﺎذا ﻗﺎل (إﭬﺎﻻك)؟
    550147|00000000||ﻟﻤﺎذا أﺷﻚ أن (إﭬﺎﻻك) ﻣﻦ ﻣﺸﺠﻌﻲ ھﺬه اﻟﻔﻜﺮة...؟
    550154|00000000||ھﻞ ﺗﺮاه ھﻨﺎ؟ ﻟﻘﺪ ﺗﺮﻛﺖ ﻟﮫ ﺧﻄﺎﺑًﺎ، ﺣﯿﺚ ﺳﻨﻨﻀﻢ إﻟﯿﮫ ﺛﺎﻧﯿﺔً ﻓﻲ (ﻧﻮﭬﯿﺠﺮاد).
    554385|00000000||ﻛﯿﻒ ﻋﻠﻤﺖِ ﺑﺸﺄن (ﺳﺒﺖ اﻟﺴﺎﺣﺮات)؟
    554387|00000000||ﻛﯿﻒ ﻋﻠﻤﺖِ ﻛﻞ ھﺬا؟ (إﻣﻠﯿﺮﯾﺚ)، (ﺳﺎﺑﺚ)...
    554388|00000000||(إﭬﺎﻻك). ﻟﻘﺪ أﺧﺒﺮﻧﻲ ﻋﻦ ھﺆﻻء اﻟﺬﯾﻦ ﯾﻄﺎردوﻧﻨﺎ. ﯾﺪﻋﻲ أن اﻟﻤﻌﺮﻓﺔ ﻧﻔﺴﮭﺎ ﺗﻘﻠﺐ اﻟﻤﻮازﯾﻦ.
    550164|00000000||ﺣﺴﻨًﺎ، ﻟﻨﺬھﺐ إﻟﻰ (ﭬﯿﻠﯿﻦ).
    550352|00000000||ﺗﻮﻟﻲ ﻗﯿﺎدة اﻟﻄﺮﯾﻖ.
    550212|00000000||ﻟﻮ ﻛﻨﺖ ﻣﻜﺎﻧﻚ ﻟﻤﺎ ذھﺒﺖ.
    550258|00000000||-ھﮫ- ﻻ ﯾﻨﺎﺳﺒﻚِ اﻟﻠﻮن اﻷﺳﻮد.
    550260|00000000||ﻣﺎذا ﺗﻌﻨﻲ؟
    550262|00000000||ھﻞ ﺗﻌﺘﻘﺪﯾﻦ أﻧﮫ ﯾﺮﯾﺪ ﻟﻘﺎءك ﻷﻧﮫ ﯾﻔﺘﻘﺪك؟ أﻋﺘﻘﺪ أن ﻟﺪﯾﮫ ﺧﻄﻄًﺎ ﻟﻚِ.
    550263|00000000||أف. ﻟﻘﺪ ﺗﻮﻗﻌﺖ ذﻟﻚ...
    550354|00000000||(ﺟﯿﺮاﻟﺖ)، ﻟﻘﺪ ﺳﺌﻤﺖ. ﻟﻦ أدع اﻵﺧﺮﯾﻦ ﯾﺘﺨﺬون اﻟﻘﺮار ﻟﻲ ﻣﻦ وراﺋﻲ. ﺳﻨﺬھﺐ إﻟﻰ (ﭬﯿﻠﯿﻦ).
    550235|00000000||ﻣﻦ اﻟﻤﺤﺘﻤﻞ أﻧﮫ ﯾﺮﯾﺪ اﻟﺘﺤﺪث إﻟﯿﻚِ ﻓﻘﻂ.
    550237|00000000||ﻛﯿﻒ ﯾﻤﻜﻨﻚ أن ﺗﻜﻮن ﻣﺘﺄﻛﺪًا ﻣﻦ ھﺬا؟ ﻣﺎذا ﻟﻮ أراد ﺷﯿﺌًﺎ أﻛﺜﺮ؟
    550239|00000000||ﻟﻘﺪ وﻋﺪﻧﻲ ﺑﺄﻻ ﯾﺠﺒﺮك ﻋﻠﻰ ﻓﻌﻞ أي ﺷﻲء.
    550246|00000000||إذًا ﯾﻨﺒﻐﻲ ﻋﻠﻲّ اﻟﺬھﺎب.
    550247|00000000||إﻧﮫ واﻟﺪك...
    550252|00000000||ﺗﻘﻊ (ﭬﯿﺰﯾﻤﺎ) ﻓﻲ طﺮﯾﻘﻨﺎ، وأﻋﺘﻘﺪ أﻧﮫ ﯾﻤﻜﻨﻨﺎ زﯾﺎرﺗﮭﺎ.
    550211|00000000||أﺟﻞ، ﯾﻨﺒﻐﻲ ﻋﻠﯿﻚِ ذﻟﻚ.
    550218|00000000||ﻋﻠﯿﻚِ اﺗﺨﺎذ ﻗﺮارك ﺑﻨﻔﺴﻚ.
    550220|00000000||ﻋﻠﯿﻚِ اﺗﺨﺎذ ﻗﺮارك ﺑﻨﻔﺴﻚ.
    550222|00000000||وﻟﻜﻨﻲ أرﯾﺪ ﻣﻌﺮﻓﺔ رأﯾﻚ. ھﻞ ﯾﻨﺒﻐﻲ أن أذھﺐ أم ﻻ؟
    550177|00000000||اﻧﺘﻈﺮي... ھﻨﺎك ﺷﻲء ﯾﺠﺐ أن أﺧﺒﺮك ﺑﮫ ﻗﺒﻞ اﻟﺬھﺎب.
    550179|00000000||ھﻞ ﺗﻌﻠﻤﯿﻦ أن اﻹﻣﺒﺮاطﻮر ﻛﺎن ﯾﺮﯾﺪ ﺣﻘًﺎ اﻟﻌﺜﻮر ﻋﻠﯿﻚِ؟
    550181|00000000||ذﻛﺮت (ﯾﻨﯿﻔﺮ) ذﻟﻚ.
    550183|00000000||إﻧﮫ ﯾﺮﯾﺪ ﻣﻨﻚِ زﯾﺎرﺗﮫ.
    550185|00000000||ﻟﻤﺎذا ﺗﺨﺒﺮﻧﻲ ﺑﮭﺬا اﻵن؟
    550194|00000000||ﻷﻧﮭﺎ ﻗﺪ ﺗﻜﻮن آﺧﺮ ﻓﺮﺻﺔ ﻟﺪﯾﻚِ ﻟﺮؤﯾﺔ... واﻟﺪك.
    550197|00000000||ھﻞ ﺗﻌﺘﻘﺪ أﻧﮫ ﯾﻨﺒﻐﻲ ﻋﻠﻲّ زﯾﺎرﺗﮫ؟
    550163|00000000||ﻋﻠﯿﻨﺎ زﯾﺎرة اﻹﻣﺒﺮاطﻮر أوﻻً.
    550162|00000000||ھﯿﺎ، ﺳﻨﺘﺤﺪث ﻓﻲ اﻟﻄﺮﯾﻖ.
    550135|00000000||(ﺳﯿﺮي)... ھﻞ أﻧﺖِ ﻣﺪرﻛﺔ ﺗﻤﺎﻣًﺎ ﻟﻤﺎ ﺳﺘﻘﺪﻣﯿﻦ ﻋﻠﯿﮫ؟
    550137|00000000||ﻧﻌﻢ. وﯾﺠﺐ ﻋﻠﻲّ ﻓﻌﻞ ذﻟﻚ.
    550138|00000000||ھﻞ أﻧﺖ ﻣﺪرﻛﺔُ ﻟﻤﺎ ﺗﻔﻌﻠﯿﻦ؟
    550141|00000000||ﻣﻦ أﯾﻦ ﺣﺼﻠﺖِ ﻋﻠﻰ ھﺬه اﻟﻔﻜﺮة؟ ﻣﺎذا ﯾﺪور ﻓﻲ ﺧﺎطﺮك؟
    550143|00000000||ﯾﺠﺐ أن أﻧﺘﻘﻢ ﻟـ (ﭬﯿﺴﯿﻤﯿﺮ).
    550145|00000000||ﺳﯿﻜﻮن اﻟﺤﺪث ﻓﺮﺻﺔ ﻣﻤﺘﺎزة. إﻣﻠﯿﺮﯾﺚ ﺳﯿﻜﻮن ﻣﺨﻤﻮراً و ﻣﻨﺸﻐﻼً ﺑﯿﻦ ﺣﺎﺷﯿﺘﮫ ﺑﺎﻻﺣﻨﻔﺎﻻت. ﻟﻦ ﯾﺘﻮﻗﻊ ھﺬا اﻟﮭﺠﻮم أﺑﺪاً!
    550123|00000000||ﻻ أﻋﻠﻢ، ﻣَﻦْ ھﻮ؟
    550125|00000000||(إﻣﻠﯿﺮﯾﺚ).
    550127|00000000||ﻟﻦ ﯾﻜﻮن ھﻨﺎك ﻓﺮﺻﺔ أﻓﻀﻞ ﻣﻦ ھﺬه ﻟﻠﻨﯿﻞ ﻣﻨﮫ.
    550115|00000000||ﻣَﻦْ ھﻮ؟
    549156|00000000||(ﺟﯿﺮاﻟﺖ)! (ﺟﯿﺮااااﻟﺖ)!
    549157|00000000||اﺳﺘﯿﻘﻆ!
    549160|00000000||ﻣﺎ... ﻣﺎذا؟ ﻣﺎذا ﯾﺤﺪث؟
    549162|00000000||اﻧﮭﺾ، ﯾﺠﺐ ﻋﻠﯿﻨﺎ اﻟﺬھﺎب. ﻟﻘﺪ ﺟﮭﺰت اﻟﺨﯿﻮل ﻟﻠﺮﺣﯿﻞ.
    549197|00000000||(ﺳﯿﺮي)... ﻻ زﻟﻨﺎ ﻋﻨﺪ ﺑﺰوغ اﻟﻔﺠﺮ. إﻟﻰ أﯾﻦ ﺗﺮﯾﺪﯾﻦ اﻟﺬھﺎب؟
    547528|00000000||إﻟﻰ (ﭬﯿﻠﯿﻦ)، ﺟﺒﻞ (ﺑﻮﻟﺪ). (ﺳﺒﺖ اﻟﺴﺎﺣﺮات) ﯾﺒﺪأ ﻓﻲ أﯾﺎمٍ ﻗﻠﯿﻠﺔ.
    550114|00000000||وﺧﻤﻦ ﻣﻦ ھﻮ ﺿﯿﻒ اﻟﺸﺮف.
    529751|00000000||ﻋﻮدي إﻟﻰ اﻟﻘﻠﻌﺔ ﯾﺎ (ﺳﯿﺮي)!
    529752|00000000||ﻻ!
    531828|00000000||ﻟﻘﺪ أﻋﻄﻰ (ﺟﯿﺮاﻟﺖ) اﻹﺷﺎرة!
    531830|00000000||أﻧﺎ ﻣﺴﺘﻌﺪة!
    543483|00000000||إﯾﻠﻲ أﺑﺎداﺑﺮا ﺳﺎﻧﻲ!
    543485|00000000||ﺗﯿﺘﺮاه... ﺗﯿﺘﺮاغ... ﺗﯿﺘﺮاﺟﻠﯿﺮ!
    543480|00000000||ﻟﻘﺪ رأﯾﺘﮭﺎ! اﺣﻢِ ظﮭﺮي!
    548151|00000000||أوه، ﺳﺄﻧﺎل ﻣﻨﻚ!
    548152|00000000||ﻟﻘﺪ ﺗﻘﺪم ﺑﻚ اﻟﺴﻦ! ﻛﻞ أھﺪاﻓﻚ ﺧﺎطﺌﺔ!
   1064962|00000000||ھﺎھﺎ! ﺳﺄوﺳﻌﻚ ﺿﺮﺑًﺎ!
    548150|00000000||ھﺎي، ھﺬا ﻏﺶ!
    565655|00000000||ﻧﺤﻦ ﻗﻼﺋﻞ ﻟﻠﻐﺎﯾﺔ.
    565707|00000000||ﻟﺴﻨﺎ ﻛﺜﯿﺮﯾﻦ. وﺑﺎﻟﻄﺒﻊ ﻗﻤﻨﺎ ﺑﺼﺪ اﻋﺘﺪاء (اﻟﻮاﯾﻠﺪ ھﺎﻧﺖ)، وﻟﻜﻦ ﻛﺎن ھﺬا ﻣﻌﺠﺰة، ﺑﻜﻞ ﺑﺴﺎطﺔ ووﺿﻮح. ﻟﻦ ﻧﻜﻮن ﻣﺤﻈﻮظﯿﻦ ﺟﺪًا ھﻜﺬا ﻓﻲ اﻟﻤﺮة اﻟﻘﺎدﻣﺔ.
    565709|00000000||ﺳﺎﻣﺤﻨﻲ ﯾﺎ (ﺟﯿﺮاﻟﺖ)، ھﺬا ھﺬﯾﺎن رﺟﻞ ﻣﻦ اﻟﻮاﺿﺢ أﻧﮫ ﻻ ﯾﻤﻜﻨﮫ ﺗﻤﺎﻟﻚ ﻧﻔﺴﮫ ﺑﻌﺪ ﺧﺴﺎرة ﻣﺄﺳﺎوﯾﺔ.
    565711|00000000||ﺗﺨﻠﺺ ﻣﻦ ھﺬه اﻷﻓﻜﺎر اﻟﺴﻠﺒﯿﺔ ﻣﮭﻤﺎ ﻛﻠﻒ اﻷﻣﺮ... ﻋﻠﯿﻚ ﺗﻤﺎﻟﻚ ﻧﻔﺴﻚ ﻓﻘﻂ واﻟﺘﻔﻜﯿﺮ ﻣﻠﯿًﺎ ﻓﻲ اﻷﻣﻮر.
    565713|00000000||ﺳﺄﻓﻌﻞ ذﻟﻚ ﯾﺎ (زوﻟﺘﺎن).
    565656|00000000||ﻟﻸﺳﻒ، اﻷﻣﺮ ﻟﯿﺲ ﺑﮭﺬه اﻟﺒﺴﺎطﺔ. ﻟﯿﺲ ﻟﺪﯾﻨﺎ طﺮﯾﻘﺔ ﻟﻠﻌﺜﻮر ﻋﻠﯿﮭﻢ، ﻟﻜﻨﮭﻢ ﯾﻌﺜﺮون ﻋﻠﯿﻨﺎ ﺑﺴﮭﻮﻟﺔ. وﯾﻤﻜﻨﮭﻢ أن ﯾﻔﺎﺟﺌﻮﻧﺎ ﻋﻨﺪﻣﺎ ﯾﺮﯾﺪون.
    565654|00000000||ﻟﯿﺲ ﺑﮭﺬه اﻟﺒﺴﺎطﺔ.
    465924|00000000||ھﻞ أﺗﯿﺖ ﻟﺘﺮى ﻛﯿﻒ ﺣﺎﻟﻲ؟ ﺷﻜﺮًا، ﻟﺴﺖ ﺑﺤﺎﻟﺔ ﺳﯿﺌﺔ.
    524918|00000000||ھﺬا ﺟﯿﺪ.
    524919|00000000||آه، ﯾﺎ ﺑﻨﻲ، أﻧﺎ ﺧﺎﺋﻒ ﻋﻠﻰ (ﭬﯿﺴﯿﻤﯿﺮ). أﻋﻠﻢ أﻧﻜﻤﺎ ﻛﻨﺘﻤﺎ ﻣﻘﺮﺑﯿﻦ ﻟﺒﻌﻀﻜﻤﺎ اﻟﺒﻌﺾ.
    524920|00000000||ﺷﻜﺮًا. ﻛﻨﺎ ﻛﺬﻟﻚ.
    524925|00000000||أﻧﺼﺖ، أﻧﺎ ﻻ أﺗﺪﺧﻞ أﺑﺪًا ﻓﻲ أﻣﺮ أﻋﻠﻢ أﻧﮫ ﻟﻦ ﯾﺠﺪي أي ﻧﻔﻊ، ﻟﺬا، ﻻ ﺗﺄﺧﺬ ﻣﺎ ﺳﺄﻗﻮﻟﮫ ﻋﻠﻰ ﻣﺤﻤﻞ ﺧﺎطﺊ. أرﯾﺪ أن أﺳﺎﻋﺪك، ﻣﮭﻤﺎ ﻛﺎن ﻗﺮارك. وﻟﻜﻦ ﻓﻲ رأﯾﻲ، ﯾﺠﺐ أن ﻧﻘﻮم ﺑﮭﺠﻮم ﻣﻀﺎد.
    524926|00000000||ﻋﻠﯿﻨﺎ اﻟﻌﺜﻮر ﻋﻠﻰ (اﻟﮭﺎﻧﺖ)، و(إﯾﺮﯾﺪﯾﻦ)، وﻧﻨﺘﻘﻢ ﻣﻨﮭﻤﺎ أﺷﺪ اﻧﺘﻘﺎﻣًﺎ.
    572961|00000000||اﻟﻠﻌﻨﺔ، ﺳﻨﻔﺘﻘﺪه ﻛﺜﯿﺮًا.
    466174|00000000||ھﺎﺗﻮا ﻣﺎ ﻋﻨﺪﻛﻢ!
    466172|00000000||ھﯿﺎ!
    466170|00000000||ﺧﺬوا أﻣﺎﻛﻨﻜﻢ!
    319846|00000000||ﺳﺄراﻗﺒﮫ ﻋﻦ ﻛﺜﺐ.
    310326|00000000||ﺳﺄراﻗﺐ (ﻟﯿﺜﻮ) ﻋﻦ ﻛﺜﺐ.
    319901|00000000||وأﻧﺎ ﺳﺄﺣﺴﻦ اﻟﺴﻠﻮك، أﻋﺪ ﺑﺬﻟﻚ.
    319903|00000000||إذا راﻗﺒﺖ ھﺬا اﻟﻘﺎﺗﻞ، ﻟﻦ ﺗﺴﺘﻄﯿﻊ ﻣﺮاﻗﺒﺔ اﻟﻌﺪو. ﻟﻢَ ﯾﺸﻐﻞ ﻗﺎﺗﻞ اﻟﻤﻠﻮك ھﺬه اﻟﺪرﺟﺔ ﻣﻦ اﻷھﻤﯿﺔ؟
    319905|00000000||(إﯾﺮﯾﺪﯾﻦ) ﻣﻠﻚ أﯾﻀًﺎ، أﻟﯿﺲ ﻛﺬﻟﻚ؟
    559318|00000000||ﻓﻠﺘﺤﻞ اﻟﻠﻌﻨﺔ ﻋﻠﻰ ﻛﻠﯿﻜﻤﺎ.
    319848|00000000||أﻧﺎ اﻟﻤﺴﺆول ھﻨﺎ.
    319959|00000000||أﻧﺎ اﻟﻤﺴﺆول ھﻨﺎ، وأﻧﺎ ﻣَﻦْ ﯾﺘﺨﺬ اﻟﻘﺮارات. ﻛﻼﻛﻤﺎ ﯾﻌﺮف أﻧﮫ ﻻ ﯾﻮﺟﺪ ﺟﺪال ﻓﻲ اﻟﺤﺮب.
    319961|00000000||أﺗﻌﺮف ﯾﺎ (ﺟﯿﺮاﻟﺖ)؟ ﻟﻘﺪ ﻗﻤﺖ ﺑﺎﻟﻌﺪﯾﺪ ﻣﻦ اﻷﺷﯿﺎء ﻓﻲ ﺣﯿﺎﺗﻲ اﻟﺘﻲ أﺗﻤﻨﻰ أﻧﻨﻲ ﻟﻢ أﻓﻌﻠﮭﺎ. وﻟﻜﻨﻨﻲ ﻛﻨﺖ داﺋﻤًﺎ أﺣﺘﺮم ﻣَﻦْ ﻛﻨﺖ أﺧﺪم ﻣﻌﮭﻢ، وداﺋﻤًﺎ أﺿﻊ ﺛﻘﺘﻲ ﺑﮭﻢ.
    319963|00000000||وھﻨﺎ ﻓﻲ ﺣﺼﻦ (ﻛﺎر ﻣﻮرھﯿﻦ)، ﺳﺘﻜﻮن ھﺬه ھﻲ اﻟﻤﺮة اﻷوﻟﻰ اﻟﺘﻲ ﻻ أﻓﻌﻞ أﯾًﺎ ﻣﻦ ذﻟﻚ.
   1062868|00000000||ﺳﻨﻤﻜﺚ وﻧﺴﺎﻋﺪ. وﻟﻜﻨﻨﺎ ﻻ ﻧﺮﯾﺪه أن ﯾﻘﻒ ﺧﻠﻔﻨﺎ.
    319887|00000000||ﻋﻠﻲّ إﻧﻘﺎذ (ﺳﯿﺮي) - ﻣﮭﻤﺎ ﻛﻠﻒ اﻷﻣﺮ. وﻟﻘﺪ واﺟﮫ (ﻟﯿﺜﻮ) (اﻟﻮاﯾﻠﺪ ھﺎﻧﺖ) ﻣﻦ ﻗﺒﻞ.
